datetime,QFIN,STAT,MATH,COMP,SOCI,SOTH
2026-04-03 09:55:00,7130.3,41.49,80.21,46.95,77.84,70.18
2026-04-03 10:00:00,7128.3,41.55,80.06,46.83,77.85,70.33
2026-04-03 10:05:00,7122.6,41.54,79.99,47.08,77.88,70.77
2026-04-03 10:10:00,7121.8,41.53,80.14,47.14,77.9,71.05
2026-04-03 10:15:00,7121.6,41.54,79.92,47.68,77.9,71.05
2026-04-03 10:20:00,7124.5,41.53,79.52,47.66,77.92,71.15
2026-04-03 10:25:00,7114.2,41.51,79.57,47.57,77.94,71.52
2026-04-03 10:30:00,7115.7,41.5,79.6,47.51,77.93,71.28
2026-04-03 10:35:00,7117.9,41.5,79.69,47.13,77.92,71.24
2026-04-03 10:40:00,7119.3,41.48,79.89,47.35,77.91,71.19
2026-04-03 10:45:00,7112.4,41.5,79.97,47.97,77.91,71.2
2026-04-03 10:50:00,7109.8,41.54,79.92,48.22,77.94,71.64
2026-04-03 10:55:00,7108.8,41.51,79.81,48.2,77.94,71.58
2026-04-03 11:00:00,7106.1,41.54,79.31,48.3,77.95,71.59
2026-04-03 11:05:00,7105.4,41.7,79.24,48.23,77.97,71.82
2026-04-03 11:10:00,7105.0,41.69,78.97,48.88,77.97,71.71
2026-04-03 11:15:00,7106.4,41.65,79.49,48.82,77.97,71.86
2026-04-03 11:20:00,7105.7,41.59,79.64,48.83,77.97,71.98
2026-04-03 11:25:00,7113.1,41.68,79.89,48.17,77.98,72.23
2026-04-03 11:30:00,7119.4,41.76,79.88,48.51,77.99,72.35
2026-04-03 11:35:00,7125.6,41.78,80.12,48.17,77.99,72.52
2026-04-03 11:40:00,7133.1,41.8,80.64,48.41,77.98,72.68
2026-04-03 11:45:00,7142.3,41.8,80.73,48.23,77.98,72.6
2026-04-03 11:50:00,7149.3,41.78,80.87,48.46,77.98,72.73
2026-04-03 11:55:00,7140.9,41.72,80.31,48.08,77.99,72.64
2026-04-03 12:00:00,7149.5,41.7,80.73,47.85,78.0,72.94
2026-04-03 13:00:00,7154.2,41.7,79.39,47.81,77.96,71.73
2026-04-03 13:05:00,7155.1,41.7,79.21,47.82,77.97,71.83
2026-04-03 13:10:00,7152.8,41.74,79.05,47.87,77.95,71.4
2026-04-03 13:15:00,7152.1,41.68,78.88,48.17,77.96,71.47
2026-04-03 13:20:00,7153.5,41.71,79.02,48.25,77.97,71.67
2026-04-03 13:25:00,7153.5,41.72,79.1,48.3,77.97,71.74
2026-04-03 13:30:00,7146.4,41.71,79.37,48.16,77.98,72.01
2026-04-03 13:35:00,7147.0,41.62,80.02,47.67,77.98,72.32
2026-04-03 13:40:00,7148.1,41.59,80.16,47.58,77.99,72.51
2026-04-03 13:45:00,7147.0,41.58,80.11,47.36,77.97,72.2
2026-04-03 13:50:00,7137.0,41.6,79.93,47.17,77.99,72.41
2026-04-03 13:55:00,7138.8,41.61,80.3,47.32,77.99,72.63
2026-04-03 14:00:00,7131.8,41.53,80.33,47.09,78.0,72.73
2026-04-03 14:05:00,7135.1,41.59,79.96,46.53,78.0,72.52
2026-04-03 14:10:00,7145.0,41.66,80.06,46.09,78.0,72.6
2026-04-03 14:15:00,7142.5,41.64,79.43,46.08,77.99,72.14
2026-04-03 14:20:00,7143.8,41.61,79.35,46.02,77.98,72.02
2026-04-03 14:25:00,7143.6,41.6,79.2,45.77,78.0,72.25
2026-04-03 14:30:00,7141.4,41.66,79.07,45.92,78.0,72.19
2026-04-03 14:35:00,7143.8,41.68,79.22,46.17,78.01,72.38
2026-04-03 14:40:00,7152.6,41.64,79.37,45.96,78.01,72.52
2026-04-03 14:45:00,7150.1,41.6,79.44,45.99,78.02,72.64
2026-04-03 14:50:00,7137.6,41.54,79.17,46.12,78.05,72.96
2026-04-03 14:55:00,7136.5,41.5,79.34,45.77,78.05,73.07
2026-04-03 15:00:00,7135.6,41.49,79.12,45.86,78.05,72.93
2026-04-03 15:05:00,7139.4,41.49,78.88,45.85,78.07,73.19
2026-04-03 15:10:00,7131.5,41.48,78.26,46.43,78.07,72.85
2026-04-03 15:15:00,7136.0,41.57,77.97,46.93,78.07,72.77
2026-04-03 15:20:00,7140.9,41.55,77.76,46.83,78.05,72.3
2026-04-03 15:25:00,7138.1,41.53,77.93,47.02,78.04,72.27
2026-04-03 15:30:00,7133.7,41.53,78.24,46.9,78.05,72.55
2026-04-03 15:35:00,7127.1,41.53,78.53,47.26,78.05,72.76
2026-04-03 15:40:00,7132.5,41.53,78.67,46.96,78.05,72.87
2026-04-03 15:45:00,7126.4,41.48,78.64,47.37,78.06,72.95
2026-04-03 15:50:00,7133.8,41.54,78.91,47.65,78.04,72.79
2026-04-03 15:55:00,7127.5,41.54,79.09,47.93,78.05,72.94
2026-04-03 16:00:00,7136.1,41.57,79.03,48.27,78.04,72.93
2026-04-06 09:30:00,6789.3,40.97,80.63,43.97,78.33,79.26
2026-04-06 09:35:00,6792.0,40.9,80.57,44.16,78.33,79.23
2026-04-06 09:40:00,6799.4,40.96,80.9,44.15,78.34,79.57
2026-04-06 09:45:00,6789.3,40.96,80.89,44.44,78.34,79.63
2026-04-06 09:50:00,6788.2,40.92,80.95,44.26,78.33,79.35
2026-04-06 09:55:00,6790.6,41.02,80.76,44.12,78.33,79.31
2026-04-06 10:00:00,6787.7,41.01,80.54,44.59,78.36,79.68
2026-04-06 10:05:00,6788.5,40.99,79.96,44.56,78.37,79.49
2026-04-06 10:10:00,6788.6,40.91,79.41,45.06,78.36,79.04
2026-04-06 10:15:00,6797.6,40.93,79.38,45.71,78.34,78.8
2026-04-06 10:20:00,6795.1,41.0,79.17,45.72,78.32,78.37
2026-04-06 10:25:00,6798.4,41.06,79.06,45.18,78.32,78.3
2026-04-06 10:30:00,6802.1,41.08,79.29,45.28,78.32,78.37
2026-04-06 10:35:00,6795.0,41.0,79.05,45.12,78.34,78.6
2026-04-06 10:40:00,6788.4,40.96,78.66,45.27,78.35,78.45
2026-04-06 10:45:00,6791.6,40.94,78.57,44.97,78.32,78.01
2026-04-06 10:50:00,6795.6,41.03,78.61,45.04,78.32,77.99
2026-04-06 10:55:00,6791.9,41.03,78.64,45.07,78.34,78.35
2026-04-06 11:00:00,6781.6,40.96,78.29,45.5,78.36,78.54
2026-04-06 11:05:00,6790.1,41.04,78.63,45.84,78.34,78.39
2026-04-06 11:10:00,6788.6,41.05,78.78,46.15,78.34,78.42
2026-04-06 11:15:00,6786.0,41.05,78.64,45.93,78.34,78.31
2026-04-06 11:20:00,6775.4,41.07,78.23,46.06,78.34,78.11
2026-04-06 11:25:00,6774.9,41.01,77.62,45.82,78.32,77.61
2026-04-06 11:30:00,6774.7,41.0,77.7,45.79,78.32,77.63
2026-04-06 11:35:00,6772.0,41.05,77.66,45.77,78.28,77.01
2026-04-06 11:40:00,6772.7,41.04,77.3,45.97,78.28,76.8
2026-04-06 11:45:00,6775.1,41.11,77.19,45.79,78.28,76.74
2026-04-06 11:50:00,6772.2,41.1,77.57,45.68,78.29,77.06
2026-04-06 11:55:00,6779.1,41.1,77.78,45.24,78.29,77.26
2026-04-06 12:00:00,6777.0,41.16,77.87,44.89,78.29,77.29
2026-04-06 13:00:00,6770.0,40.95,79.67,45.15,78.29,78.11
2026-04-06 13:05:00,6774.1,40.89,78.97,44.61,78.28,77.71
2026-04-06 13:10:00,6776.2,40.91,78.95,43.93,78.28,77.62
2026-04-06 13:15:00,6772.0,40.93,78.56,43.59,78.29,77.65
2026-04-06 13:20:00,6772.6,40.97,78.65,43.73,78.3,77.86
2026-04-06 13:25:00,6778.3,40.95,78.94,43.31,78.29,77.8
2026-04-06 13:30:00,6779.3,40.96,79.35,43.23,78.29,78.03
2026-04-06 13:35:00,6765.8,40.89,79.11,43.84,78.31,78.24
2026-04-06 13:40:00,6770.8,40.88,79.16,43.63,78.3,78.12
2026-04-06 13:45:00,6759.9,40.88,79.6,44.04,78.33,78.83
2026-04-06 13:50:00,6762.3,40.89,80.04,43.87,78.32,78.99
2026-04-06 13:55:00,6767.6,40.89,80.02,43.78,78.31,78.71
2026-04-06 14:00:00,6760.4,41.03,79.55,43.8,78.33,78.83
2026-04-06 14:05:00,6764.8,41.04,79.95,43.63,78.34,79.13
2026-04-06 14:10:00,6767.3,41.07,79.34,44.26,78.33,78.66
2026-04-06 14:15:00,6763.8,41.09,78.97,44.4,78.34,78.62
2026-04-06 14:20:00,6762.4,41.11,78.82,44.76,78.32,78.37
2026-04-06 14:25:00,6765.8,41.09,79.41,44.18,78.31,78.48
2026-04-06 14:30:00,6771.4,41.09,79.54,43.93,78.29,78.27
2026-04-06 14:35:00,6769.4,41.11,79.45,43.98,78.3,78.24
2026-04-06 14:40:00,6770.9,41.16,79.44,44.04,78.28,77.94
2026-04-06 14:45:00,6761.2,41.05,79.91,43.7,78.28,78.17
2026-04-06 14:50:00,6755.5,41.02,80.31,43.95,78.28,78.42
2026-04-06 14:55:00,6757.6,41.01,81.08,43.61,78.26,78.42
2026-04-06 15:00:00,6757.1,40.99,81.25,43.64,78.26,78.52
2026-04-06 15:05:00,6756.6,40.9,80.81,43.48,78.26,78.31
2026-04-06 15:10:00,6757.2,40.93,80.57,43.2,78.28,78.56
2026-04-06 15:15:00,6758.2,40.94,80.2,42.48,78.29,78.42
2026-04-06 15:20:00,6758.7,40.97,80.23,42.36,78.32,78.91
2026-04-06 15:25:00,6764.7,40.95,80.88,42.31,78.32,79.42
2026-04-06 15:30:00,6764.9,40.9,81.21,42.28,78.33,79.72
2026-04-06 15:35:00,6758.2,40.87,81.4,42.75,78.34,79.87
2026-04-06 15:40:00,6753.5,40.86,81.25,42.16,78.35,80.07
2026-04-06 15:45:00,6751.1,40.86,81.3,42.5,78.37,80.33
2026-04-06 15:50:00,6748.6,40.84,81.94,42.53,78.36,80.48
2026-04-06 15:55:00,6759.5,40.94,82.29,42.41,78.33,80.3
2026-04-06 16:00:00,6758.3,40.92,81.82,43.31,78.32,79.8
2026-04-07 09:30:00,6636.5,40.81,84.83,41.93,78.66,87.56
2026-04-07 09:35:00,6638.7,40.77,84.73,42.15,78.67,87.72
2026-04-07 09:40:00,6629.0,40.77,84.55,42.39,78.69,87.84
2026-04-07 09:45:00,6629.7,40.77,84.77,42.29,78.68,87.83
2026-04-07 09:50:00,6634.9,40.75,84.65,42.12,78.68,87.86
2026-04-07 09:55:00,6630.0,40.75,84.32,42.12,78.68,87.57
2026-04-07 10:00:00,6636.0,40.77,84.58,42.19,78.65,87.3
2026-04-07 10:05:00,6644.1,40.79,84.64,42.07,78.64,87.09
2026-04-07 10:10:00,6636.7,40.73,84.77,42.32,78.63,87.15
2026-04-07 10:15:00,6638.0,40.71,84.76,42.37,78.63,87.15
2026-04-07 10:20:00,6633.5,40.69,84.52,41.93,78.62,86.81
2026-04-07 10:25:00,6623.0,40.78,84.6,42.5,78.62,86.91
2026-04-07 10:30:00,6619.6,40.77,84.56,42.78,78.63,87.03
2026-04-07 10:35:00,6617.8,40.7,84.37,42.72,78.63,86.94
2026-04-07 10:40:00,6616.9,40.7,85.01,42.78,78.62,87.11
2026-04-07 10:45:00,6612.7,40.66,85.06,43.17,78.62,87.13
2026-04-07 10:50:00,6625.0,40.75,85.55,42.81,78.61,87.15
2026-04-07 10:55:00,6629.3,40.79,85.75,42.95,78.61,87.31
2026-04-07 11:00:00,6630.8,40.77,86.17,43.12,78.6,87.37
2026-04-07 11:05:00,6631.1,40.72,86.29,42.67,78.61,87.68
2026-04-07 11:10:00,6628.9,40.69,85.86,43.0,78.61,87.46
2026-04-07 11:15:00,6626.2,40.78,85.62,43.04,78.61,87.31
2026-04-07 11:20:00,6628.3,40.77,85.54,43.42,78.61,87.28
2026-04-07 11:25:00,6638.8,40.89,85.43,43.33,78.61,87.12
2026-04-07 11:30:00,6642.7,40.92,85.13,43.06,78.59,86.66
2026-04-07 11:35:00,6640.7,40.85,84.71,43.31,78.57,86.14
2026-04-07 11:40:00,6649.0,40.84,84.54,43.72,78.56,85.87
2026-04-07 11:45:00,6640.5,40.91,84.45,43.92,78.57,85.98
2026-04-07 11:50:00,6647.5,40.99,84.56,43.48,78.55,85.7
2026-04-07 11:55:00,6653.6,41.05,84.64,43.64,78.56,85.84
2026-04-07 12:00:00,6655.3,40.98,84.38,43.6,78.55,85.57
2026-04-07 13:00:00,6667.2,40.78,85.73,42.53,78.51,85.75
2026-04-07 13:05:00,6668.5,40.77,85.66,42.64,78.51,85.75
2026-04-07 13:10:00,6680.9,40.77,86.22,42.54,78.48,85.6
2026-04-07 13:15:00,6686.7,40.79,86.11,42.32,78.46,85.15
2026-04-07 13:20:00,6686.0,40.81,86.27,42.82,78.47,85.46
2026-04-07 13:25:00,6686.7,40.88,86.0,42.6,78.47,85.34
2026-04-07 13:30:00,6681.2,40.95,85.7,43.05,78.5,85.56
2026-04-07 13:35:00,6681.7,40.91,86.03,43.0,78.51,85.94
2026-04-07 13:40:00,6689.4,40.87,86.43,42.91,78.51,86.2
2026-04-07 13:45:00,6697.7,40.88,86.66,42.13,78.49,85.92
2026-04-07 13:50:00,6692.6,40.87,86.7,42.37,78.48,85.75
2026-04-07 13:55:00,6700.4,40.89,87.39,42.82,78.46,85.81
2026-04-07 14:00:00,6696.7,40.81,87.33,42.55,78.48,86.14
2026-04-07 14:05:00,6689.3,40.81,87.21,42.81,78.49,86.26
2026-04-07 14:10:00,6684.6,40.77,87.52,42.88,78.48,86.37
2026-04-07 14:15:00,6685.4,40.67,87.82,43.0,78.51,87.0
2026-04-07 14:20:00,6690.3,40.64,87.14,43.06,78.5,86.43
2026-04-07 14:25:00,6689.2,40.64,86.72,43.24,78.49,86.16
2026-04-07 14:30:00,6682.9,40.65,86.5,43.46,78.52,86.45
2026-04-07 14:35:00,6690.3,40.65,86.7,43.25,78.5,86.38
2026-04-07 14:40:00,6699.9,40.62,86.96,42.95,78.49,86.28
2026-04-07 14:45:00,6702.2,40.64,87.08,43.17,78.48,86.06
2026-04-07 14:50:00,6694.4,40.59,86.79,43.28,78.49,86.16
2026-04-07 14:55:00,6691.4,40.58,86.72,43.35,78.5,86.16
2026-04-07 15:00:00,6686.8,40.62,86.53,43.53,78.49,86.02
2026-04-07 15:05:00,6673.9,40.6,87.04,43.67,78.51,86.51
2026-04-07 15:10:00,6670.4,40.66,87.15,43.76,78.55,87.33
2026-04-07 15:15:00,6671.8,40.6,87.29,44.1,78.54,87.27
2026-04-07 15:20:00,6674.1,40.65,87.62,43.99,78.55,87.52
2026-04-07 15:25:00,6672.0,40.69,87.72,44.4,78.57,87.94
2026-04-07 15:30:00,6668.3,40.71,87.62,44.33,78.58,88.12
2026-04-07 15:35:00,6672.3,40.7,87.75,43.9,78.6,88.55
2026-04-07 15:40:00,6669.5,40.67,88.22,43.96,78.62,89.07
2026-04-07 15:45:00,6668.8,40.55,88.08,44.64,78.58,88.34
2026-04-07 15:50:00,6669.1,40.59,88.07,44.63,78.58,88.23
2026-04-07 15:55:00,6663.8,40.66,88.05,44.79,78.56,87.97
2026-04-07 16:00:00,6667.6,40.69,87.97,45.2,78.55,87.74
2026-04-08 09:30:00,6755.9,40.85,86.69,52.58,78.85,92.67
2026-04-08 09:35:00,6759.3,40.87,86.76,52.75,78.83,92.43
2026-04-08 09:40:00,6758.3,40.85,86.73,53.01,78.84,92.69
2026-04-08 09:45:00,6761.7,40.85,87.28,52.56,78.84,92.94
2026-04-08 09:50:00,6759.8,40.84,87.73,52.72,78.86,93.64
2026-04-08 09:55:00,6761.6,40.87,87.83,52.47,78.87,93.8
2026-04-08 10:00:00,6760.4,40.88,87.88,52.34,78.88,93.99
2026-04-08 10:05:00,6761.0,40.86,88.38,52.82,78.86,93.99
2026-04-08 10:10:00,6764.2,40.95,88.28,52.23,78.86,93.86
2026-04-08 10:15:00,6757.8,40.9,88.35,52.24,78.84,93.57
2026-04-08 10:20:00,6755.1,40.92,88.65,52.17,78.85,93.86
2026-04-08 10:25:00,6761.4,40.86,89.01,52.22,78.81,93.52
2026-04-08 10:30:00,6769.9,40.97,89.14,51.95,78.8,93.4
2026-04-08 10:35:00,6765.8,41.0,89.33,51.7,78.8,93.57
2026-04-08 10:40:00,6762.5,41.0,89.73,51.52,78.81,93.86
2026-04-08 10:45:00,6762.8,40.95,89.72,51.82,78.79,93.57
2026-04-08 10:50:00,6763.4,40.98,89.98,51.39,78.82,94.29
2026-04-08 10:55:00,6770.0,40.97,89.8,51.36,78.79,93.62
2026-04-08 11:00:00,6768.8,41.09,89.75,51.66,78.81,94.08
2026-04-08 11:05:00,6781.4,41.12,89.98,51.98,78.8,93.89
2026-04-08 11:10:00,6787.3,41.13,90.35,51.97,78.79,94.07
2026-04-08 11:15:00,6792.3,41.11,90.34,52.04,78.83,94.68
2026-04-08 11:20:00,6788.4,41.08,90.2,52.03,78.83,94.56
2026-04-08 11:25:00,6783.2,41.0,90.53,51.73,78.84,95.03
2026-04-08 11:30:00,6786.7,40.99,90.24,51.49,78.84,94.76
2026-04-08 11:35:00,6792.2,41.03,90.12,51.47,78.83,94.64
2026-04-08 11:40:00,6791.8,41.01,89.94,51.96,78.82,94.29
2026-04-08 11:45:00,6792.6,40.96,90.12,51.97,78.82,94.42
2026-04-08 11:50:00,6795.4,41.03,89.97,51.83,78.8,94.0
2026-04-08 11:55:00,6794.1,41.04,89.74,52.0,78.81,94.05
2026-04-08 12:00:00,6787.0,41.04,90.0,52.0,78.82,94.39
2026-04-08 13:00:00,6749.0,40.91,89.66,52.73,79.0,97.06
2026-04-08 13:05:00,6750.4,40.89,90.31,52.63,79.0,97.38
2026-04-08 13:10:00,6761.7,40.96,90.51,52.48,78.99,97.44
2026-04-08 13:15:00,6765.9,41.03,90.0,52.52,79.0,97.26
2026-04-08 13:20:00,6768.1,40.97,89.65,52.88,79.0,97.05
2026-04-08 13:25:00,6764.9,40.98,89.38,52.74,78.99,96.65
2026-04-08 13:30:00,6766.1,41.01,89.23,52.83,79.0,96.8
2026-04-08 13:35:00,6759.9,41.04,88.91,52.55,79.01,96.85
2026-04-08 13:40:00,6759.3,41.02,88.92,52.49,79.03,97.17
2026-04-08 13:45:00,6751.1,41.01,89.02,52.19,79.04,97.28
2026-04-08 13:50:00,6751.4,41.11,89.2,52.5,79.04,97.42
2026-04-08 13:55:00,6758.6,41.12,89.08,52.59,79.04,97.31
2026-04-08 14:00:00,6770.1,41.11,89.69,51.92,79.02,97.26
2026-04-08 14:05:00,6768.3,41.06,89.77,52.22,79.01,97.22
2026-04-08 14:10:00,6769.6,41.02,89.83,52.65,79.0,96.97
2026-04-08 14:15:00,6777.9,41.04,90.5,52.22,78.98,97.14
2026-04-08 14:20:00,6787.9,41.14,90.93,52.14,78.99,97.6
2026-04-08 14:25:00,6792.1,41.04,91.39,52.29,78.99,97.81
2026-04-08 14:30:00,6791.9,41.06,91.18,52.25,78.99,97.62
2026-04-08 14:35:00,6790.2,40.99,91.08,51.96,79.0,97.83
2026-04-08 14:40:00,6790.6,40.99,91.05,52.05,79.0,97.7
2026-04-08 14:45:00,6798.4,41.0,91.52,52.21,79.01,98.11
2026-04-08 14:50:00,6789.3,41.0,91.92,52.14,79.03,98.76
2026-04-08 14:55:00,6802.9,40.99,92.23,51.99,79.02,98.81
2026-04-08 15:00:00,6805.9,41.02,92.05,51.99,79.01,98.49
2026-04-08 15:05:00,6803.8,41.03,92.0,51.54,79.02,98.64
2026-04-08 15:10:00,6800.7,41.04,91.58,51.5,79.03,98.61
2026-04-08 15:15:00,6793.1,41.02,91.41,51.76,79.03,98.57
2026-04-08 15:20:00,6793.3,41.04,91.08,51.51,79.03,98.45
2026-04-08 15:25:00,6798.6,41.09,90.88,51.29,79.04,98.39
2026-04-08 15:30:00,6801.9,41.09,90.83,50.79,78.99,97.59
2026-04-08 15:35:00,6796.8,41.02,90.7,50.82,79.0,97.74
2026-04-08 15:40:00,6802.8,41.01,90.37,51.27,78.98,97.19
2026-04-08 15:45:00,6805.1,41.1,90.57,50.74,78.98,97.33
2026-04-08 15:50:00,6799.7,41.09,90.4,50.98,78.96,96.91
2026-04-08 15:55:00,6791.4,41.14,90.4,51.04,78.96,96.9
2026-04-08 16:00:00,6780.7,41.06,90.43,51.54,78.97,96.94
2026-04-09 09:30:00,6927.4,41.05,88.37,49.81,79.1,98.47
2026-04-09 09:35:00,6936.1,41.06,88.39,49.51,79.11,98.54
2026-04-09 09:40:00,6945.5,41.12,88.27,49.87,79.13,98.81
2026-04-09 09:45:00,6943.5,41.14,88.37,49.68,79.12,98.7
2026-04-09 09:50:00,6943.5,41.15,88.12,49.47,79.1,98.35
2026-04-09 09:55:00,6932.1,41.14,88.39,49.23,79.1,98.42
2026-04-09 10:00:00,6924.4,41.08,88.16,48.59,79.1,98.39
2026-04-09 10:05:00,6927.6,41.14,87.86,48.42,79.1,98.08
2026-04-09 10:10:00,6928.4,41.1,87.5,48.82,79.12,98.24
2026-04-09 10:15:00,6937.2,41.06,87.51,48.43,79.11,98.12
2026-04-09 10:20:00,6938.9,41.1,87.34,49.24,79.12,98.19
2026-04-09 10:25:00,6940.2,41.15,87.23,49.27,79.11,97.83
2026-04-09 10:30:00,6943.5,41.23,87.24,48.82,79.12,97.99
2026-04-09 10:35:00,6945.3,41.19,87.33,48.89,79.14,98.43
2026-04-09 10:40:00,6942.2,41.29,87.15,48.96,79.11,97.88
2026-04-09 10:45:00,6935.6,41.24,86.88,48.92,79.13,97.99
2026-04-09 10:50:00,6935.8,41.26,86.92,49.11,79.13,97.9
2026-04-09 10:55:00,6942.9,41.34,87.4,49.14,79.12,98.05
2026-04-09 11:00:00,6943.2,41.25,87.71,49.4,79.14,98.59
2026-04-09 11:05:00,6936.1,41.25,87.81,49.79,79.13,98.59
2026-04-09 11:10:00,6931.1,41.25,87.55,50.3,79.12,98.29
2026-04-09 11:15:00,6930.2,41.24,87.39,50.16,79.12,98.07
2026-04-09 11:20:00,6936.6,41.24,87.59,50.21,79.11,98.03
2026-04-09 11:25:00,6936.0,41.3,87.84,50.45,79.1,98.05
2026-04-09 11:30:00,6936.4,41.31,88.21,49.98,79.11,98.44
2026-04-09 11:35:00,6932.7,41.29,88.41,49.6,79.1,98.48
2026-04-09 11:40:00,6930.2,41.29,88.94,49.04,79.13,99.18
2026-04-09 11:45:00,6930.7,41.34,88.83,48.94,79.13,99.25
2026-04-09 11:50:00,6927.0,41.29,88.79,49.53,79.15,99.55
2026-04-09 11:55:00,6924.1,41.33,88.81,49.34,79.14,99.35
2026-04-09 12:00:00,6923.7,41.3,88.96,48.82,79.12,99.2
2026-04-09 13:00:00,6940.2,41.2,86.37,48.63,79.04,96.27
2026-04-09 13:05:00,6937.4,41.2,86.06,48.91,79.03,95.9
2026-04-09 13:10:00,6936.4,41.25,86.37,48.82,79.03,96.17
2026-04-09 13:15:00,6930.2,41.29,86.28,48.59,79.05,96.41
2026-04-09 13:20:00,6931.2,41.31,86.49,48.68,79.05,96.64
2026-04-09 13:25:00,6939.5,41.26,86.49,48.42,79.06,96.67
2026-04-09 13:30:00,6940.6,41.27,86.35,48.25,79.05,96.46
2026-04-09 13:35:00,6932.0,41.37,86.18,48.04,79.09,97.0
2026-04-09 13:40:00,6920.6,41.34,86.12,47.85,79.09,97.01
2026-04-09 13:45:00,6915.0,41.32,86.47,48.15,79.11,97.58
2026-04-09 13:50:00,6916.6,41.33,86.35,48.59,79.12,97.61
2026-04-09 13:55:00,6925.6,41.31,86.81,48.49,79.13,98.06
2026-04-09 14:00:00,6919.6,41.31,87.33,48.64,79.14,98.54
2026-04-09 14:05:00,6914.2,41.3,87.31,48.76,79.16,98.88
2026-04-09 14:10:00,6910.3,41.26,87.66,48.91,79.15,98.95
2026-04-09 14:15:00,6906.5,41.13,87.13,48.5,79.18,99.05
2026-04-09 14:20:00,6907.7,41.27,86.45,48.41,79.19,98.87
2026-04-09 14:25:00,6910.0,41.26,86.55,47.95,79.19,98.92
2026-04-09 14:30:00,6912.7,41.28,86.63,47.68,79.17,98.78
2026-04-09 14:35:00,6904.3,41.25,86.82,48.2,79.17,98.84
2026-04-09 14:40:00,6904.1,41.22,87.32,48.23,79.16,98.95
2026-04-09 14:45:00,6908.5,41.18,87.8,47.99,79.18,99.65
2026-04-09 14:50:00,6916.2,41.2,88.03,48.23,79.19,99.95
2026-04-09 14:55:00,6918.4,41.15,87.9,48.54,79.19,99.79
2026-04-09 15:00:00,6911.0,41.15,87.7,48.24,79.19,99.78
2026-04-09 15:05:00,6907.3,41.14,88.39,48.2,79.18,99.93
2026-04-09 15:10:00,6897.0,41.16,88.1,48.4,79.2,100.13
2026-04-09 15:15:00,6896.5,41.25,88.07,48.17,79.18,99.86
2026-04-09 15:20:00,6895.7,41.21,87.6,48.58,79.21,99.96
2026-04-09 15:25:00,6897.2,41.19,87.24,48.41,79.2,99.57
2026-04-09 15:30:00,6906.2,41.15,87.16,48.85,79.18,99.22
2026-04-09 15:35:00,6913.6,41.12,87.08,48.72,79.18,99.16
2026-04-09 15:40:00,6907.5,41.12,86.84,49.06,79.17,98.9
2026-04-09 15:45:00,6907.7,41.15,87.1,48.75,79.14,98.64
2026-04-09 15:50:00,6908.2,41.09,87.37,48.35,79.14,98.77
2026-04-09 15:55:00,6911.7,41.1,87.4,48.18,79.13,98.66
2026-04-09 16:00:00,6913.0,41.07,87.28,48.18,79.15,98.85
2026-04-10 09:30:00,6952.5,41.32,91.16,54.53,79.18,102.44
2026-04-10 09:35:00,6953.7,41.37,91.46,54.67,79.17,102.42
2026-04-10 09:40:00,6957.7,41.4,91.32,54.42,79.17,102.33
2026-04-10 09:45:00,6952.6,41.37,91.48,54.35,79.2,103.0
2026-04-10 09:50:00,6949.6,41.39,91.93,54.08,79.2,103.18
2026-04-10 09:55:00,6947.9,41.43,91.99,54.13,79.19,103.11
2026-04-10 10:00:00,6952.8,41.48,92.46,54.45,79.18,103.24
2026-04-10 10:05:00,6952.7,41.48,92.52,54.86,79.19,103.37
2026-04-10 10:10:00,6956.0,41.49,92.76,54.72,79.17,103.25
2026-04-10 10:15:00,6960.5,41.48,93.04,54.57,79.17,103.47
2026-04-10 10:20:00,6951.6,41.49,92.82,54.73,79.19,103.64
2026-04-10 10:25:00,6944.9,41.46,93.44,54.19,79.19,104.06
2026-04-10 10:30:00,6951.4,41.44,93.61,54.45,79.2,104.19
2026-04-10 10:35:00,6954.1,41.53,94.06,54.25,79.2,104.55
2026-04-10 10:40:00,6952.2,41.5,93.98,54.36,79.17,104.09
2026-04-10 10:45:00,6956.2,41.47,93.7,54.52,79.17,103.75
2026-04-10 10:50:00,6944.0,41.38,93.78,54.26,79.17,103.92
2026-04-10 10:55:00,6937.8,41.37,93.92,54.19,79.19,104.35
2026-04-10 11:00:00,6942.9,41.42,94.08,54.4,79.19,104.39
2026-04-10 11:05:00,6950.7,41.46,93.77,54.28,79.18,104.16
2026-04-10 11:10:00,6953.9,41.48,93.74,54.53,79.18,103.97
2026-04-10 11:15:00,6947.9,41.6,93.87,54.64,79.17,103.9
2026-04-10 11:20:00,6946.5,41.49,93.41,54.83,79.17,103.6
2026-04-10 11:25:00,6946.7,41.53,92.97,54.65,79.16,103.2
2026-04-10 11:30:00,6935.2,41.48,93.32,54.79,79.16,103.47
2026-04-10 11:35:00,6934.4,41.46,93.36,54.51,79.16,103.57
2026-04-10 11:40:00,6935.5,41.47,93.25,54.69,79.15,103.27
2026-04-10 11:45:00,6940.7,41.41,93.28,54.38,79.14,103.15
2026-04-10 11:50:00,6945.5,41.38,93.56,54.98,79.12,103.02
2026-04-10 11:55:00,6945.2,41.35,94.28,54.87,79.13,103.66
2026-04-10 12:00:00,6947.5,41.36,94.55,54.9,79.16,104.28
2026-04-10 13:00:00,6955.4,41.33,94.6,56.53,79.14,103.98
